,att.pitch,att.roll,att.yaw,acc.x,acc.y,acc.z,gyro.pitch_w,gyro.roll_w,gyro.yaw_w
2023-11-21 21:13:13.500,20.8999996185,-1.1000000238,75.0,-643.0,62.0,1636.0,-1.7682926655,-3.2926831245,0.0609756112
2023-11-21 21:13:13.510,20.8999996185,-1.1000000238,75.0,-591.0,47.0,1671.5,-0.76219511035,-4.4817075728999995,-0.24390244484999998
2023-11-21 21:13:13.520,20.8999996185,-1.2000000477,75.0,-539.0,32.0,1707.0,0.2439024448,-5.6707320213,-0.5487805009
2023-11-21 21:13:13.530,20.8999996185,-1.2000000477,75.0,-646.0,125.0,1757.0,-0.1829268336,-3.2317073345,0.1219512224
2023-11-21 21:13:13.540,20.8999996185,-1.25,75.0,-705.0,55.0,1790.0,1.036585331,-3.8414635658,-0.0609756112
2023-11-21 21:13:13.550,20.8999996185,-1.34999996425,75.0,-705.0,285.0,1515.0,0.0609756112,-2.8658537865,0.1829268336
2023-11-21 21:13:13.560,20.8999996185,-1.3999999762,75.0,-631.0,55.0,1912.0,0.5487805009,-3.3536586761,-0.2439024448
2023-11-21 21:13:13.570,20.8999996185,-1.2999999523,75.0,-631.0,55.0,1912.0,0.5487805009,-3.3536586761,-0.2439024448
2023-11-21 21:13:13.580,20.8999996185,-1.2999999523,75.0,-954.0,146.0,2050.0,0.6097561121,0.4878048897,-0.0609756112
2023-11-21 21:13:13.590,20.8999996185,-1.2999999523,75.0,-712.0,153.0,1904.0,0.1219512224,-0.304878056,-1.036585331
2023-11-21 21:13:13.600,20.8999996185,-1.2999999523,75.0,-712.0,153.0,1904.0,0.1219512224,-0.304878056,-1.036585331
2023-11-21 21:13:13.610,20.8999996185,-1.2999999523,75.0,-736.0,-42.0,1691.0,0.1829268336,2.6829268932,-0.0609756112
2023-11-21 21:13:13.620,20.8999996185,-1.2999999523,75.0,-613.0,-136.0,1905.0,0.5487805009,2.7439024448,-0.9756097794
2023-11-21 21:13:13.630,20.8999996185,-1.2749999761500002,75.0,-591.0,-29.5,1848.0,-0.24390241505,2.4390244483999997,-0.88414636255
2023-11-21 21:13:13.640,20.8999996185,-1.25,75.0,-569.0,77.0,1791.0,-1.036585331,2.134146452,-0.7926829457
2023-11-21 21:13:13.650,20.8999996185,-1.15000003575,75.0,-712.0,430.0,1329.0,0.9756097794,3.6585366726,-1.9512195587
2023-11-21 21:13:13.660,20.8999996185,-1.1000000238,75.0,-538.0,3.0,1885.0,0.0609756112,2.4390244484,-0.8536585569
2023-11-21 21:13:13.670,20.8999996185,-1.1000000238,75.0,-601.0,82.0,1860.0,-0.88414636255,2.62195134165,-0.7317073345
2023-11-21 21:13:13.680,20.8999996185,-1.0,75.0,-664.0,161.0,1835.0,-1.8292683363,2.8048782349,-0.6097561121
2023-11-21 21:13:13.690,20.8999996185,-1.0,75.0,-731.0,135.0,1738.0,0.0,1.3414634466,-0.3658536673
2023-11-21 21:13:13.700,20.8999996185,-1.0,75.0,-425.0,99.0,1778.0,-2.1951220036,3.3536586761,-0.4268292785
2023-11-21 21:13:13.710,20.8999996185,-1.0,75.0,-563.0,-30.0,1757.0,-1.5853658915,0.1829268336,-0.3658536673
2023-11-21 21:13:13.720,20.7999992371,-1.0,75.0,-563.0,-30.0,1757.0,-1.5853658915,0.1829268336,-0.3658536673
2023-11-21 21:13:13.730,20.7999992371,-1.0,75.0,-784.0,165.0,1963.0,-0.0609756112,0.4268292785,-0.304878056
2023-11-21 21:13:13.740,20.7999992371,-1.0,75.0,-530.0,-106.0,1722.0,-0.6707317233,0.9146341681,0.0
2023-11-21 21:13:13.750,20.7999992371,-0.8999999762,75.0,-530.0,-106.0,1722.0,-0.6707317233,0.9146341681,0.0
2023-11-21 21:13:13.760,20.7999992371,-0.9499999881000001,75.0,-615.0,3.0,1595.0,-1.0975610018,-0.9756097794,0.0609756112
2023-11-21 21:13:13.770,20.7999992371,-0.9499999881000001,75.0,-659.0,51.0,1761.0,-0.304878056,0.0,-0.304878056
2023-11-21 21:13:13.780,20.7999992371,-0.8999999762,75.0,-724.0,194.0,1843.0,0.1219512224,-0.5487805009,0.304878056
2023-11-21 21:13:13.790,20.7999992371,-0.8999999762,75.0,-651.0,77.0,1917.0,0.1219512224,0.09146341680000003,0.2134146392
2023-11-21 21:13:13.800,20.7999992371,-0.8999999762,75.0,-578.0,-40.0,1991.0,0.1219512224,0.7317073345,0.1219512224
2023-11-21 21:13:13.810,20.7999992371,-0.8999999762,75.0,-705.0,-81.0,1914.0,0.304878056,-0.9146341681,0.1219512224
2023-11-21 21:13:13.820,20.7999992371,-0.8999999762,75.0,-796.0,33.0,1948.0,0.3658536673,-0.6707317233,-0.1219512224
2023-11-21 21:13:13.830,20.7999992371,-0.8999999762,75.0,-783.0,113.5,1913.0,0.91463416815,-2.04268297555,0.27439025045
2023-11-21 21:13:13.840,20.7999992371,-0.8999999762,75.0,-770.0,194.0,1878.0,1.463414669,-3.4146342278,0.6707317233
2023-11-21 21:13:13.850,20.7999992371,-0.8999999762,75.0,-900.0,250.0,1834.0,0.9146341681,-1.2804877758,0.7317073345
2023-11-21 21:13:13.860,20.7999992371,-0.8999999762,75.0,-920.0,328.5,1808.5,0.60975611205,-1.1890243888,0.42682927845
2023-11-21 21:13:13.870,20.7999992371,-0.8999999762,75.0,-940.0,407.0,1783.0,0.304878056,-1.0975610018,0.1219512224
2023-11-21 21:13:13.880,20.7999992371,-0.8999999762,75.0,-606.0,196.0,1859.0,1.5243902206,-2.3170733452,0.4268292785
2023-11-21 21:13:13.890,20.7999992371,-0.8999999762,75.0,-606.0,196.0,1859.0,1.5243902206,-2.3170733452,0.4268292785
2023-11-21 21:13:13.900,20.7999992371,-0.8999999762,75.0,-719.0,88.0,1832.0,1.463414669,-0.5487805009,0.2439024448
2023-11-21 21:13:13.910,20.7999992371,-0.8999999762,75.0,-798.0,34.0,1855.0,0.6707317233,-2.3780488968,1.0975610018
2023-11-21 21:13:13.920,20.82499933245,-0.8999999762,75.25,-805.0,171.5,1996.0,0.5487805009,-1.46341469885,1.0365853906
2023-11-21 21:13:13.930,20.8499994278,-0.8999999762,75.5,-812.0,309.0,2137.0,0.4268292785,-0.5487805009,0.9756097794
2023-11-21 21:13:13.940,20.8499994278,-0.8999999762,76.0,-737.0,433.0,1824.0,-0.5487805009,1.0975610018,0.2439024448
2023-11-21 21:13:13.950,20.7999992371,-0.8999999762,76.0,-578.0,232.0,1724.0,-0.1829268336,1.6463415623,0.5487805009
2023-11-21 21:13:13.960,20.8999996185,-0.8666666547666667,76.0,-716.6666666666666,138.66666666666666,1729.3333333333333,0.5081300934,0.1422764460333333,-0.06097561123333336
2023-11-21 21:13:13.970,20.8999996185,-0.8333333333333334,76.0,-769.8333333333333,141.33333333333331,1801.1666666666665,0.40650407470000005,0.4369918902666666,-0.12195122241666667
2023-11-21 21:13:13.980,20.8999996185,-0.8000000119,76.0,-823.0,144.0,1873.0,0.304878056,0.7317073345,-0.1829268336
2023-11-21 21:13:13.990,20.8999996185,-0.8000000119,76.0,-762.0,-33.0,1919.0,0.7317073345,2.6829268932,0.5487805009
2023-11-21 21:13:14.000,20.8999996185,-0.8000000119,76.0,-762.0,-33.0,1919.0,0.7317073345,2.6829268932,0.5487805009
2023-11-21 21:13:14.010,20.8999996185,-0.8000000119,76.0,-721.0,149.0,1824.0,-0.4268292785,2.3170733452,-0.7317073345
2023-11-21 21:13:14.020,20.8999996185,-0.75,76.0,-819.0,160.0,1850.0,-0.3658536673,1.2804877758,-0.1219512224
2023-11-21 21:13:14.030,20.8999996185,-0.6999999881,76.0,-621.0,459.0,1464.0,-0.4268292785,1.7682926655,0.0
2023-11-21 21:13:14.040,20.8999996185,-0.6999999881,76.0,-582.5,258.5,1529.5,-0.15243902805,0.6707316935,0.33536586165
2023-11-21 21:13:14.050,20.8999996185,-0.6999999881,76.0,-544.0,58.0,1595.0,0.1219512224,-0.4268292785,0.6707317233
2023-11-21 21:13:14.060,20.8999996185,-0.6999999881,76.0,-871.0,177.0,1950.0,-0.7317073345,1.7682926655,0.304878056
2023-11-21 21:13:14.070,20.8999996185,-0.6999999881,76.0,-637.0,180.0,1765.0,-1.7073171139,0.8536585569,-0.2439024448
2023-11-21 21:13:14.080,20.8999996185,-0.6999999881,76.0,-551.0,195.0,1802.0,-0.304878056,-0.2439024448,-0.304878056
2023-11-21 21:13:14.090,20.8999996185,-0.6000000238,76.0,-551.0,195.0,1802.0,-0.304878056,-0.2439024448,-0.304878056
2023-11-21 21:13:14.100,20.8999996185,-0.6000000238,76.0,-587.0,78.0,1907.0,-0.9756097794,0.7926829457,0.0609756112
2023-11-21 21:13:14.110,20.8499994278,-0.6000000238,76.0,-631.0,-4.0,1921.0,-0.6707317233,1.5853658915,-0.6097561121
2023-11-21 21:13:14.120,20.7999992371,-0.6000000238,76.0,-567.0,43.0,1650.0,-0.304878056,-1.5243902206,0.1219512224
2023-11-21 21:13:14.130,20.7999992371,-0.6000000238,76.0,-577.0,-39.0,1725.5,0.030487805650000033,-1.7073171138499998,0.0914634168
2023-11-21 21:13:14.140,20.7999992371,-0.6000000238,76.0,-587.0,-121.0,1801.0,0.3658536673,-1.8902440071,0.0609756112
2023-11-21 21:13:14.150,20.7999992371,-0.6000000238,76.0,-790.0,295.0,1630.0,-1.5853658915,0.304878056,-0.5487805009
2023-11-21 21:13:14.160,20.7999992371,-0.6000000238,76.0,-761.0,172.5,1723.5,-0.64024391775,0.03048780560000003,-0.76219514015
2023-11-21 21:13:14.170,20.7999992371,-0.6000000238,76.0,-732.0,50.0,1817.0,0.304878056,-0.2439024448,-0.9756097794
2023-11-21 21:13:14.180,20.7999992371,-0.5500000118999999,76.0,-691.0,279.0,1687.0,-0.8536585569,1.3414634466,-1.0975610018
2023-11-21 21:13:14.190,20.7999992371,-0.5,76.0,-717.0,180.0,1694.0,-1.0975610018,-0.6707317233,-0.2439024448
2023-11-21 21:13:14.200,20.7999992371,-0.5,76.0,-717.0,180.0,1694.0,-1.0975610018,-0.6707317233,-0.2439024448
2023-11-21 21:13:14.210,20.7999992371,-0.5,76.0,-482.0,221.0,1558.0,0.3658536673,2.5609755516,-0.9756097794
2023-11-21 21:13:14.220,20.75,-0.450000003,76.0,-755.0,233.0,1784.0,-1.0975610018,-0.5487805009,-0.9756097794
2023-11-21 21:13:14.230,20.7000007629,-0.400000006,76.0,-620.0,64.0,1712.0,0.1219512224,1.9512195587,-0.9146341681
2023-11-21 21:13:14.240,20.7000007629,-0.400000006,76.0,-599.5,18.0,1820.0,-0.18292683365,0.7012195289,-0.8536585568999999
2023-11-21 21:13:14.250,20.7999992371,-0.400000006,76.0,-579.0,-28.0,1928.0,-0.4878048897,-0.5487805009,-0.7926829457
2023-11-21 21:13:14.260,20.7999992371,-0.400000006,76.0,-746.0,82.0,1775.0,0.7926829457,-1.5243902206,-0.6097561121
2023-11-21 21:13:14.270,20.7999992371,-0.400000006,76.0,-746.0,82.0,1775.0,0.7926829457,-1.5243902206,-0.6097561121
2023-11-21 21:13:14.280,20.7999992371,-0.400000006,76.0,-600.0,-115.0,1625.0,0.7926829457,-0.0609756112,-0.304878056
2023-11-21 21:13:14.290,20.7999992371,-0.400000006,76.0,-853.0,172.0,2058.0,0.9756097794,-1.1585366726,-0.2439024448
2023-11-21 21:13:14.300,20.7999992371,-0.400000006,76.0,-774.0,178.5,2011.0,0.82317075135,-0.5182927251,-0.2134146392
2023-11-21 21:13:14.310,20.7999992371,-0.400000006,76.0,-695.0,185.0,1964.0,0.6707317233,0.1219512224,-0.1829268336
2023-11-21 21:13:14.320,20.7999992371,-0.400000006,76.0,-714.0,38.0,1644.0,0.0609756112,-0.0609756112,-0.4878048897
2023-11-21 21:13:14.330,20.7999992371,-0.400000006,76.0,-568.0,-25.0,1993.0,1.2804877758,-1.1585366726,-0.1219512224
2023-11-21 21:13:14.340,20.7999992371,-0.400000006,76.0,-744.0,150.0,2012.0,0.0,-1.8902440071,0.2439024448
2023-11-21 21:13:14.350,20.7999992371,-0.5,76.0,-744.0,150.0,2012.0,0.0,-1.8902440071,0.2439024448
2023-11-21 21:13:14.360,20.7999992371,-0.5,76.0,-830.0,65.0,2083.0,1.036585331,-1.4024391174,0.7317073345
2023-11-21 21:13:14.370,20.7999992371,-0.5,76.0,-642.0,434.0,1611.0,0.0609756112,-1.2195122242,-0.0609756112
2023-11-21 21:13:14.380,20.7999992371,-0.5,76.0,-659.6666666666666,265.33333333333337,1704.3333333333333,0.28455285230000005,-1.4227642615666667,0.02032520373333334
2023-11-21 21:13:14.390,20.7999992371,-0.5,76.0,-677.3333333333334,96.66666666666669,1797.6666666666667,0.5081300934,-1.6260162989333333,0.10162601866666668
2023-11-21 21:13:14.400,20.7999992371,-0.5,76.0,-695.0,-72.0,1891.0,0.7317073345,-1.8292683363,0.1829268336
2023-11-21 21:13:14.410,20.7999992371,-0.5,76.0,-745.0,261.0,1784.0,0.2439024448,0.4878048897,-0.0609756112
2023-11-21 21:13:14.420,20.7999992371,-0.5,76.0,-316.0,73.0,1678.0,-0.5487805009,-0.304878056,-0.5487805009
2023-11-21 21:13:14.430,20.7999992371,-0.4750000015,76.0,-400.0,-1.5,1807.5,-1.03658536075,0.76219514015,-0.12195122245000001
2023-11-21 21:13:14.440,20.7999992371,-0.450000003,76.0,-484.0,-76.0,1937.0,-1.5243902206,1.8292683363,0.304878056
2023-11-21 21:13:14.450,20.7999992371,-0.400000006,76.0,-670.0,291.0,1517.0,0.6097561121,-2.0121951103,0.3658536673
2023-11-21 21:13:14.460,20.7999992371,-0.5,76.0,-689.0,202.0,1550.0,0.5792683064999999,-2.4085366726,0.27439025045
2023-11-21 21:13:14.470,20.7999992371,-0.5,76.0,-708.0,113.0,1583.0,0.5487805009,-2.8048782349,0.1829268336
2023-11-21 21:13:14.480,20.7999992371,-0.5,76.0,-863.0,257.0,1883.0,0.6097561121,-0.7317073345,1.1585366726
2023-11-21 21:13:14.490,20.7999992371,-0.5,76.0,-663.0,-13.0,1956.0,1.3414634466,-2.8658537865,0.5487805009
2023-11-21 21:13:14.500,20.82499933245,-0.52500000595,76.0,-664.0,-103.0,1733.0,1.7987805009,-2.8963415623,0.4573170841
2023-11-21 21:13:14.510,20.8499994278,-0.5500000118999999,76.0,-665.0,-193.0,1510.0,2.2560975552,-2.9268293381,0.3658536673
2023-11-21 21:13:14.520,20.8999996185,-0.6000000238,76.0,-762.0,87.0,1937.0,0.2439024448,-0.0609756112,0.1829268336
2023-11-21 21:13:14.530,20.8999996185,-0.6000000238,76.0,-695.5,-7.5,1797.0,0.36585366725,-0.9146341383500001,0.48780488964999996
2023-11-21 21:13:14.540,20.8999996185,-0.6000000238,76.0,-629.0,-102.0,1657.0,0.4878048897,-1.7682926655,0.7926829457
2023-11-21 21:13:14.550,20.8999996185,-0.6000000238,76.0,-744.0,17.0,1935.0,0.0,-1.1585366726,0.5487805009
2023-11-21 21:13:14.560,20.8999996185,-0.6000000238,76.0,-807.0,-12.0,1996.0,0.24390244485,-1.37195128205,0.4573170841
2023-11-21 21:13:14.570,20.8999996185,-0.6000000238,76.0,-870.0,-41.0,2057.0,0.4878048897,-1.5853658915,0.3658536673
2023-11-21 21:13:14.580,20.8999996185,-0.6000000238,76.0,-823.0,-18.0,1977.0,-0.304878056,-0.4878048897,0.1219512224
2023-11-21 21:13:14.590,20.8999996185,-0.6000000238,76.0,-710.0,-6.0,2056.0,0.9756097794,1.6463415623,-0.0609756112
2023-11-21 21:13:14.600,20.8999996185,-0.6000000238,76.0,-929.0,52.0,2068.0,0.0609756112,1.7682926655,0.4268292785
2023-11-21 21:13:14.610,20.8999996185,-0.6000000238,76.0,-929.0,52.0,2068.0,0.0609756112,1.7682926655,0.4268292785
2023-11-21 21:13:14.620,20.8999996185,-0.5500000118999999,76.0,-830.0,289.0,1794.0,1.1585366726,1.5853658915,0.3658536673
2023-11-21 21:13:14.630,20.8999996185,-0.50000000745,76.0,-688.0,170.5,1797.5,-0.45731699465,2.56097561125,0.27439025045
2023-11-21 21:13:14.640,20.8999996185,-0.450000003,76.0,-546.0,52.0,1801.0,-2.0731706619,3.536585331,0.1829268336
2023-11-21 21:13:14.650,20.8999996185,-0.400000006,76.0,-655.0,77.0,1676.0,0.1219512224,-0.0609756112,0.0609756112
2023-11-21 21:13:14.660,20.8999996185,-0.400000006,76.0,-687.0,91.0,1742.0,-0.36585366725,0.36585366725,0.0609756112
2023-11-21 21:13:14.670,20.8999996185,-0.400000006,76.0,-719.0,105.0,1808.0,-0.8536585569,0.7926829457,0.0609756112
2023-11-21 21:13:14.680,20.8999996185,-0.400000006,76.0,-709.0,-20.0,1862.0,-1.036585331,3.2317073345,0.0609756112
2023-11-21 21:13:14.690,20.8999996185,-0.400000006,76.0,-731.0,110.0,2013.0,-0.5487805009,0.0609756112,-0.7926829457
2023-11-21 21:13:14.700,20.874999523150002,-0.400000006,76.0,-712.0,61.0,2020.0,-1.219512254,-0.0304878056,-0.6707317233
2023-11-21 21:13:14.710,20.8499994278,-0.400000006,76.0,-693.0,12.0,2027.0,-1.8902440071,-0.1219512224,-0.5487805009
2023-11-21 21:13:14.720,20.7999992371,-0.35000000895,76.0,-765.0,125.0,1962.0,-0.9756097794,1.463414669,-0.1219512224
2023-11-21 21:13:14.730,20.7999992371,-0.3000000119,76.0,-841.0,172.0,1776.0,-1.0975610018,2.2560975552,0.4268292785
2023-11-21 21:13:14.740,20.7999992371,-0.3000000119,76.0,-841.0,172.0,1776.0,-1.0975610018,2.2560975552,0.4268292785
2023-11-21 21:13:14.750,20.7999992371,-0.25000000745,76.0,-890.0,240.0,2028.0,-0.4878048897,0.9756097794,-0.8536585569
2023-11-21 21:13:14.760,20.7999992371,-0.22500000522500002,76.0,-863.5,234.0,1830.0,-0.6402439177,-0.09146344659999994,-0.6097561121
2023-11-21 21:13:14.770,20.7999992371,-0.200000003,76.0,-837.0,228.0,1632.0,-0.7926829457,-1.1585366726,-0.3658536673
2023-11-21 21:13:14.780,20.7999992371,-0.200000003,76.0,-839.0,122.0,1722.0,-0.1829268336,2.0121951103,-0.4878048897
2023-11-21 21:13:14.790,20.7999992371,-0.200000003,76.0,-703.0,164.0,1679.0,-0.3658536673,2.134146452,0.0
2023-11-21 21:13:14.800,20.7999992371,-0.1000000015,76.0,-703.0,164.0,1679.0,-0.3658536673,2.134146452,0.0
2023-11-21 21:13:14.810,20.7999992371,-0.1000000015,76.0,-755.0,-185.0,1986.0,-0.304878056,0.1219512224,-0.0609756112
2023-11-21 21:13:14.820,20.7999992371,-0.1000000015,76.0,-609.0,109.0,1808.0,0.3658536673,-0.4878048897,-1.2804877758
2023-11-21 21:13:14.830,20.7999992371,-0.1000000015,76.0,-440.5,-53.5,1782.0,0.24390244485,0.5487805009,-0.4878048599
2023-11-21 21:13:14.840,20.7999992371,-0.1000000015,76.0,-272.0,-216.0,1756.0,0.1219512224,1.5853658915,0.304878056
2023-11-21 21:13:14.850,20.7999992371,-0.1000000015,76.0,-669.0,-159.0,1844.0,-0.4268292785,-0.1829268336,-0.3658536673
2023-11-21 21:13:14.860,20.7999992371,-0.1000000015,76.0,-601.0,114.0,1575.0,0.304878056,1.036585331,0.4268292785
2023-11-21 21:13:14.870,20.7999992371,-0.1000000015,76.0,-659.0,218.0,1674.0,0.8536585569,-1.4024391174,0.0609756112
2023-11-21 21:13:14.880,20.7999992371,-0.1000000015,76.0,-485.0,84.0,1684.0,-0.1829268336,-1.5853658915,0.1219512224
2023-11-21 21:13:14.890,20.7999992371,-0.1000000015,76.0,-601.0,97.5,1866.0,0.0304878056,-0.9756097794,0.152439028
2023-11-21 21:13:14.900,20.7999992371,-0.1000000015,76.0,-717.0,111.0,2048.0,0.2439024448,-0.3658536673,0.1829268336
2023-11-21 21:13:14.910,20.7999992371,-0.1000000015,76.0,-633.0,-406.0,1885.0,-0.1219512224,0.6707317233,1.5243902206
2023-11-21 21:13:14.920,20.7999992371,-0.1000000015,76.0,-644.5,-173.0,1930.5,0.12195122245000001,0.39634147285,0.51829266545
2023-11-21 21:13:14.930,20.7999992371,-0.1000000015,76.0,-656.0,60.0,1976.0,0.3658536673,0.1219512224,-0.4878048897
2023-11-21 21:13:14.940,20.7999992371,-0.1000000015,76.0,-425.0,-177.0,1905.0,1.1585366726,0.6097561121,-0.1219512224
2023-11-21 21:13:14.950,20.7999992371,-0.1000000015,76.0,-559.0,106.0,1807.0,0.9146341681,0.4268292785,0.0
2023-11-21 21:13:14.960,20.7999992371,-0.1000000015,76.0,-610.0,10.0,1879.0,0.7317073345,1.7682926655,0.0609756112
2023-11-21 21:13:14.970,20.7999992371,-0.1000000015,76.0,-610.0,10.0,1879.0,0.7317073345,1.7682926655,0.0609756112
2023-11-21 21:13:14.980,20.75,-0.1000000015,76.0,-752.0,295.0,1669.0,-0.2439024448,0.5487805009,-0.3658536673
2023-11-21 21:13:14.990,20.7999992371,-0.1000000015,76.0,-752.0,295.0,1669.0,-0.2439024448,0.5487805009,-0.3658536673
2023-11-21 21:13:15.000,20.75,-0.05000000075,76.0,-706.0,48.0,1665.0,0.3658536673,-0.3658536673,-0.6097561121
2023-11-21 21:13:15.010,20.7000007629,0.0,76.0,-533.0,-17.0,1464.0,0.2439024448,-0.304878056,-0.1219512224
2023-11-21 21:13:15.020,20.7999992371,0.0,76.0,-557.5,11.5,1648.5,-0.21341463924999998,0.73170730475,-0.33536586165
2023-11-21 21:13:15.030,20.7000007629,0.0,76.0,-582.0,40.0,1833.0,-0.6707317233,1.7682926655,-0.5487805009
2023-11-21 21:13:15.040,20.7000007629,0.0,76.0,-721.0,207.0,1846.0,-0.7317073345,-1.7073171139,-0.304878056
2023-11-21 21:13:15.050,20.7000007629,0.0,76.0,-620.0,179.0,1812.0,-0.7926829457,-0.9146341681,0.4878048897
2023-11-21 21:13:15.060,20.7000007629,0.0,76.0,-578.0,143.0,1694.0,-0.9146341681,-0.6097561121,0.1219512224
2023-11-21 21:13:15.070,20.7000007629,0.0,76.0,-578.0,143.0,1694.0,-0.9146341681,-0.6097561121,0.1219512224
2023-11-21 21:13:15.080,20.7000007629,0.0,76.0,-523.0,143.0,1612.0,-0.1219512224,-1.036585331,0.0609756112
2023-11-21 21:13:15.090,20.6500005722,0.0,76.0,-644.0,15.0,1882.0,-1.6463415623,-0.3658536673,1.0975610018
2023-11-21 21:13:15.100,20.633333841966667,0.016666666916666666,76.0,-752.0,13.666666666666666,1788.3333333333333,-1.5853659312,-0.02032520376666669,0.7926829457333333
2023-11-21 21:13:15.110,20.61666711173333,0.03333333383333333,76.0,-860.0,12.333333333333334,1694.6666666666667,-1.5243903001,0.32520325976666664,0.4878048896666667
2023-11-21 21:13:15.120,20.6000003815,0.05000000075,76.0,-968.0,11.0,1601.0,-1.463414669,0.6707317233,0.1829268336
2023-11-21 21:13:15.130,20.6000003815,0.1000000015,76.0,-861.0,246.0,1686.0,-1.2804877758,-0.7926829457,0.304878056
2023-11-21 21:13:15.140,20.6000003815,0.1000000015,76.0,-932.3333333333334,373.3333333333333,1899.3333333333333,-0.8739837408,0.02032520376666669,0.4268292784666667
2023-11-21 21:13:15.150,20.6000003815,0.1000000015,76.0,-851.6666666666667,311.66666666666663,1924.6666666666665,-0.80284553765,0.7723577121833333,0.21341463923333334
2023-11-21 21:13:15.160,20.6000003815,0.1000000015,76.0,-771.0,250.0,1950.0,-0.7317073345,1.5243902206,0.0
2023-11-21 21:13:15.170,20.6000003815,0.1000000015,76.0,-769.0,101.0,1932.0,-0.8536585569,1.036585331,-0.304878056
2023-11-21 21:13:15.180,20.6000003815,0.1000000015,76.0,-765.0,-59.0,2032.0,-1.3414634466,1.5853658915,0.6097561121
2023-11-21 21:13:15.190,20.6000003815,0.1000000015,76.0,-765.0,-59.0,2032.0,-1.3414634466,1.5853658915,0.6097561121
2023-11-21 21:13:15.200,20.6000003815,0.1000000015,76.0,-1244.0,-7.0,1987.0,-1.5243902206,0.3658536673,-0.0609756112
2023-11-21 21:13:15.210,20.6000003815,0.1000000015,76.0,-975.0,-79.0,2197.0,-0.304878056,0.0,0.6707317233
2023-11-21 21:13:15.220,20.6000003815,0.12500000187500002,76.0,-928.5,139.5,2169.0,-0.2743902504,0.0,0.6707317233
2023-11-21 21:13:15.230,20.6000003815,0.15000000225000001,76.0,-882.0,358.0,2141.0,-0.2439024448,0.0,0.6707317233
2023-11-21 21:13:15.240,20.6000003815,0.200000003,76.0,-687.0,42.0,1638.0,0.0609756112,0.3658536673,0.1829268336
2023-11-21 21:13:15.250,20.6000003815,0.200000003,76.0,-722.0,65.5,1722.0,-0.0609756112,1.5853659511,-0.4573170841
2023-11-21 21:13:15.260,20.6000003815,0.200000003,76.0,-757.0,89.0,1806.0,-0.1829268336,2.8048782349,-1.0975610018
2023-11-21 21:13:15.270,20.6000003815,0.200000003,76.0,-489.0,3.0,1470.0,0.0,1.463414669,-0.2439024448
2023-11-21 21:13:15.280,20.6000003815,0.200000003,76.0,-553.0,45.0,1662.0,0.5487805009,-0.3658536673,-0.9756097794
2023-11-21 21:13:15.290,20.6000003815,0.200000003,76.0,-515.5,138.5,1794.5,0.5487805009,-0.30487805605,-0.6402439177
2023-11-21 21:13:15.300,20.6000003815,0.200000003,76.0,-478.0,232.0,1927.0,0.5487805009,-0.2439024448,-0.304878056
2023-11-21 21:13:15.310,20.6000003815,0.200000003,76.0,-300.0,-392.0,1965.0,0.6097561121,0.0,-1.1585366726
2023-11-21 21:13:15.320,20.6000003815,0.200000003,76.0,-252.0,-149.0,1728.0,0.4878048897,-1.4024391174,0.6707317233
2023-11-21 21:13:15.330,20.6000003815,0.200000003,76.0,-513.5,-9.0,1803.0,0.76219511035,-2.0121952295,0.42682927844999996
2023-11-21 21:13:15.340,20.6000003815,0.200000003,76.0,-775.0,131.0,1878.0,1.036585331,-2.6219513416,0.1829268336
2023-11-21 21:13:15.350,20.6000003815,0.200000003,76.0,-1040.0,451.0,2021.0,-0.304878056,-0.8536585569,-0.0609756112
2023-11-21 21:13:15.360,20.6000003815,0.200000003,76.0,-903.0,232.0,1808.0,-0.0609756112,-0.30487805605000007,0.0609756112
2023-11-21 21:13:15.370,20.6000003815,0.200000003,76.0,-766.0,13.0,1595.0,0.1829268336,0.2439024448,0.1829268336
2023-11-21 21:13:15.380,20.6000003815,0.200000003,76.0,-578.0,-65.0,1718.0,0.2439024448,1.1585366726,-0.6097561121
2023-11-21 21:13:15.390,20.6000003815,0.200000003,76.0,-865.0,45.0,2089.5,0.2743902504,1.2500000596,-0.42682927845
2023-11-21 21:13:15.400,20.6000003815,0.200000003,76.0,-1152.0,155.0,2461.0,0.304878056,1.3414634466,-0.2439024448
2023-11-21 21:13:15.410,20.6000003815,0.200000003,76.0,-1148.0,307.0,2149.0,1.1585366726,-1.4024391174,-0.4268292785
2023-11-21 21:13:15.420,20.6500005722,0.200000003,76.0,-955.0,-80.0,1709.0,0.6707317233,-0.2439024448,0.1829268336
2023-11-21 21:13:15.430,20.7000007629,0.200000003,76.0,-955.0,-1.0,1543.0,-1.1585366726,-0.304878056,-0.4878048897
2023-11-21 21:13:15.440,20.67500066755,0.200000003,76.0,-772.5,-4.5,1596.5,-1.0975610018,0.3353658617,-0.39634147285
2023-11-21 21:13:15.450,20.6500005722,0.200000003,76.0,-590.0,-8.0,1650.0,-1.036585331,0.9756097794,-0.304878056
2023-11-21 21:13:15.460,20.6000003815,0.200000003,76.0,-426.0,-94.0,1794.0,-0.4878048897,1.2195122242,0.1829268336
2023-11-21 21:13:15.470,20.6000003815,0.200000003,76.0,-426.0,-94.0,1794.0,-0.4878048897,1.2195122242,0.1829268336
